"Time (s)","Latitude (°)","Longitude (°)","Height (m)","Velocity (m/s)","Direction (°)","Horizontal Accuracy (m)","Vertical Accuracy (m)"
1.299235334E3,4.075627167E1,1.676706667E1,4.716883281E2,4.529555321E0,1.859700012E2,1.799999952E0,5.099999905E0
1.300235334E3,4.075623500E1,1.676706500E1,4.714884031E2,4.864639759E0,1.800500031E2,1.799999952E0,5.300000191E0
1.301235334E3,4.075618333E1,1.676706500E1,4.716885164E2,5.742755890E0,1.867299957E2,1.799999952E0,5.099999905E0
1.302235334E3,4.075612833E1,1.676705833E1,4.717886157E2,6.425792217E0,1.915299988E2,1.799999952E0,5.199999809E0
1.303235334E3,4.075606667E1,1.676704333E1,4.716887029E2,6.583811760E0,1.936999969E2,1.899999976E0,5.300000191E0
1.304235334E3,4.075600500E1,1.676702500E1,4.711887794E2,6.984265804E0,1.965099945E2,1.799999952E0,4.900000095E0
1.305235334E3,4.075595000E1,1.676700833E1,4.700888466E2,7.318320751E0,1.969499969E2,1.899999976E0,5.000000000E0
1.306235334E3,4.075588000E1,1.676698000E1,4.698889094E2,7.723921776E0,1.995099945E2,1.899999976E0,5.099999905E0
1.307235334E3,4.075581667E1,1.676695000E1,4.691889522E2,7.728554249E0,2.005500031E2,2.000000000E0,5.300000191E0
1.308235334E3,4.075575333E1,1.676691167E1,4.691889684E2,7.907162666E0,2.009499969E2,2.000000000E0,5.400000095E0
1.309235334E3,4.075569000E1,1.676687167E1,4.686889792E2,8.049740791E0,1.992599945E2,1.899999976E0,5.400000095E0
1.310235334E3,4.075561667E1,1.676683500E1,4.675890226E2,8.089374542E0,1.984199982E2,1.899999976E0,5.400000095E0
1.311235334E3,4.075554333E1,1.676680667E1,4.673890927E2,8.102757454E0,1.973300018E2,1.899999976E0,5.400000095E0
1.312235334E3,4.075547000E1,1.676676833E1,4.672891308E2,8.501152039E0,1.971000061E2,1.899999976E0,5.099999905E0
1.313235334E3,4.075539333E1,1.676674000E1,4.671892082E2,8.374530792E0,1.964400024E2,1.899999976E0,5.099999905E0
1.314235334E3,4.075531833E1,1.676671167E1,4.681892820E2,8.534094810E0,1.967200012E2,1.899999976E0,5.199999809E0
1.315235334E3,4.075524167E1,1.676668500E1,4.686893648E2,8.526373863E0,1.976699982E2,1.899999976E0,5.400000095E0
1.316235334E3,4.075516833E1,1.676665833E1,4.692894402E2,8.391516685E0,1.960500031E2,1.899999976E0,5.300000191E0
1.317235334E3,4.075509667E1,1.676663167E1,4.691895120E2,8.380192757E0,1.961000061E2,1.899999976E0,5.300000191E0
1.318235334E3,4.075502167E1,1.676660500E1,4.693895911E2,8.551080704E0,1.967799988E2,1.899999976E0,5.199999809E0
1.319235334E3,4.075494667E1,1.676657333E1,4.692896542E2,8.744101524E0,2.008899994E2,1.899999976E0,5.199999809E0
1.320235334E3,4.075487833E1,1.676652833E1,4.691896600E2,9.008667946E0,2.058099976E2,1.899999976E0,5.099999905E0
1.321235334E3,4.075480833E1,1.676646833E1,4.688896215E2,9.365370750E0,2.116199951E2,2.000000000E0,5.199999809E0
1.322235334E3,4.075474167E1,1.676639667E1,4.681895383E2,9.718984604E0,2.171900024E2,2.000000000E0,5.300000191E0
1.323235334E3,4.075467667E1,1.676632333E1,4.680894461E2,9.930021286E0,2.196399994E2,2.099999905E0,5.599999905E0
1.324235334E3,4.075461000E1,1.676624333E1,4.676893363E2,1.031400394E1,2.185399933E2,2.000000000E0,5.400000095E0
1.325235334E3,4.075453833E1,1.676616500E1,4.672892428E2,1.014620399E1,2.183300018E2,2.000000000E0,5.599999905E0
1.326235334E3,4.075446167E1,1.676609333E1,4.667891815E2,1.029598904E1,2.186699982E2,1.899999976E0,5.599999905E0
1.327235334E3,4.075439000E1,1.676601500E1,4.668890880E2,1.030988598E1,2.182700043E2,2.099999905E0,5.800000191E0
1.328235334E3,4.075432167E1,1.676592833E1,4.659889605E2,1.073813534E1,2.232200012E2,2.000000000E0,5.699999809E0
1.329235334E3,4.075425333E1,1.676583667E1,4.648888170E2,1.088225746E1,2.262899933E2,2.000000000E0,5.500000000E0
1.330235334E3,4.075418167E1,1.676574000E1,4.643886648E2,1.078909206E1,2.271100006E2,2.099999905E0,5.699999809E0
1.331235334E3,4.075412167E1,1.676565333E1,4.638885191E2,1.051114273E1,2.283600006E2,2.099999905E0,5.900000095E0
1.332235334E3,4.075406167E1,1.676556833E1,4.639883786E2,9.153305054E0,2.268899994E2,2.099999905E0,6.099999905E0
1.333235334E3,4.075400667E1,1.676549333E1,4.632882593E2,7.890176773E0,2.295000000E2,2.099999905E0,6.300000191E0
1.334235334E3,4.075396500E1,1.676542833E1,4.619881426E2,6.527707100E0,2.329799957E2,2.200000048E0,6.500000000E0
1.335235334E3,4.075394167E1,1.676539167E1,4.605880765E2,5.411274910E0,2.311699982E2,2.200000048E0,6.800000191E0
1.336235334E3,4.075391167E1,1.676535333E1,4.592880196E2,4.577424526E0,2.334299927E2,2.200000048E0,6.900000095E0
1.337235334E3,4.075388500E1,1.676532500E1,4.585879874E2,3.996303320E0,2.297100067E2,2.099999905E0,6.900000095E0
1.338235334E3,4.075385667E1,1.676529500E1,4.565879536E2,3.970052481E0,2.242599945E2,2.000000000E0,6.900000095E0
1.339235334E3,4.075383000E1,1.676525333E1,4.543878787E2,4.415802002E0,2.236199951E2,2.000000000E0,7.099999905E0
1.340235334E3,4.075379667E1,1.676521000E1,4.529878132E2,4.910964489E0,2.265099945E2,2.000000000E0,7.199999809E0
1.341235334E3,4.075376167E1,1.676516333E1,4.514877406E2,5.642385006E0,2.248800049E2,1.899999976E0,7.199999809E0
1.342235334E3,4.075372833E1,1.676511167E1,4.496876484E2,5.921879292E0,2.273000031E2,2.000000000E0,7.500000000E0
1.343235334E3,4.075368833E1,1.676504167E1,4.491875122E2,7.194272518E0,2.288999939E2,2.000000000E0,7.800000191E0
1.344235334E3,4.075363667E1,1.676496167E1,4.497873695E2,7.881941319E0,2.262299957E2,2.000000000E0,6.400000095E0
1.345235334E3,4.075357667E1,1.676488833E1,4.504872665E2,8.348793983E0,2.209400024E2,2.000000000E0,5.500000000E0
1.346235334E3,4.075350833E1,1.676481333E1,4.516871764E2,8.595346451E0,2.139299927E2,2.000000000E0,5.500000000E0
1.347235334E3,4.075343167E1,1.676475333E1,4.531871526E2,8.931974411E0,2.055099945E2,1.899999976E0,5.400000095E0
1.348235334E3,4.075335667E1,1.676471000E1,4.548871785E2,9.222792625E0,2.000599976E2,1.899999976E0,5.300000191E0
1.349235334E3,4.075327167E1,1.676466667E1,4.566872263E2,9.561994553E0,1.957899933E2,1.899999976E0,5.199999809E0
1.350235334E3,4.075318333E1,1.676463667E1,4.580873241E2,9.818325996E0,1.955500031E2,1.899999976E0,5.199999809E0
1.351235334E3,4.075309333E1,1.676460500E1,4.589874202E2,9.959875107E0,1.976900024E2,1.899999976E0,5.199999809E0
1.352235334E3,4.075300667E1,1.676457333E1,4.585875090E2,1.017657280E1,1.978899994E2,1.899999976E0,5.000000000E0
1.353235334E3,4.075291667E1,1.676453833E1,4.582875945E2,1.039481544E1,1.982899933E2,1.899999976E0,5.000000000E0
1.354235334E3,4.075282333E1,1.676450333E1,4.575876873E2,1.035569668E1,1.963999939E2,2.000000000E0,5.099999905E0
1.355235334E3,4.075273000E1,1.676447167E1,4.574877907E2,1.045040512E1,1.939400024E2,2.000000000E0,5.199999809E0
1.356235334E3,4.075264167E1,1.676444167E1,4.576878886E2,1.022907448E1,1.918300018E2,2.099999905E0,5.400000095E0
1.357235334E3,4.075254667E1,1.676441500E1,4.579880117E2,1.047150898E1,1.896000061E2,2.000000000E0,5.400000095E0
1.358235334E3,4.075245333E1,1.676439500E1,4.574881525E2,1.060379219E1,1.890599976E2,2.000000000E0,5.400000095E0
1.359235334E3,4.075235833E1,1.676437000E1,4.567882809E2,1.059298325E1,1.880099945E2,2.099999905E0,5.400000095E0
1.360235334E3,4.075227167E1,1.676434667E1,4.565883964E2,1.033613682E1,1.884499969E2,2.000000000E0,5.500000000E0
1.361235334E3,4.075217500E1,1.676434167E1,4.555885925E2,1.058114433E1,1.887200012E2,1.899999976E0,5.400000095E0
1.362235334E3,4.075208167E1,1.676432667E1,4.545887493E2,1.045452309E1,1.882100067E2,1.899999976E0,5.400000095E0
1.363235334E3,4.075198500E1,1.676430667E1,4.540888974E2,1.048128891E1,1.885099945E2,1.899999976E0,5.500000000E0
1.364235334E3,4.075189167E1,1.676428500E1,4.535890329E2,1.038555050E1,1.883899994E2,1.899999976E0,5.400000095E0
1.365235334E3,4.075179833E1,1.676427000E1,4.530891897E2,1.008649635E1,1.863800049E2,2.000000000E0,5.300000191E0
1.366235334E3,4.075171500E1,1.676426000E1,4.525893405E2,9.667512894E0,1.812700043E2,2.000000000E0,5.500000000E0
1.367235334E3,4.075162667E1,1.676425833E1,4.523895290E2,9.706116676E0,1.744799957E2,2.000000000E0,5.699999809E0
1.368235334E3,4.075153833E1,1.676427167E1,4.515897655E2,9.702513695E0,1.694900055E2,2.099999905E0,5.599999905E0
1.369235334E3,4.075144667E1,1.676430000E1,4.513900573E2,9.728249550E0,1.668399963E2,2.099999905E0,5.699999809E0
1.370235334E3,4.075135833E1,1.676433500E1,4.515903630E2,9.939286232E0,1.641999969E2,2.099999905E0,5.699999809E0
1.371235334E3,4.075127000E1,1.676437167E1,4.519906741E2,1.015907288E1,1.632100067E2,2.099999905E0,5.699999809E0
1.372235334E3,4.075118667E1,1.676441167E1,4.523909849E2,1.034540176E1,1.623899994E2,2.000000000E0,5.699999809E0
1.373235334E3,4.075109333E1,1.676445333E1,4.530913230E2,1.035775566E1,1.625500031E2,2.000000000E0,5.699999809E0
1.374235334E3,4.075100667E1,1.676449500E1,4.533916464E2,1.023061848E1,1.620899963E2,2.099999905E0,5.900000095E0
1.375235334E3,4.075092000E1,1.676453167E1,4.536919538E2,1.049055386E1,1.598399963E2,2.000000000E0,6.000000000E0
1.376235334E3,4.075083000E1,1.676456500E1,4.540922579E2,1.035569668E1,1.606600037E2,2.000000000E0,5.900000095E0
1.377235334E3,4.075074167E1,1.676460500E1,4.541925796E2,1.045400810E1,1.592700043E2,2.000000000E0,5.800000191E0
1.378235334E3,4.075065667E1,1.676464333E1,4.541928887E2,1.036547565E1,1.583399963E2,2.000000000E0,5.800000191E0
1.379235334E3,4.075056833E1,1.676469333E1,4.534932424E2,1.019304371E1,1.591499939E2,2.000000000E0,6.000000000E0
1.380235334E3,4.075048500E1,1.676473500E1,4.521935585E2,1.049106789E1,1.640000000E2,2.000000000E0,5.599999905E0
1.381235334E3,4.075039333E1,1.676475500E1,4.510938236E2,1.072011948E1,1.703800049E2,2.000000000E0,5.500000000E0
1.382235334E3,4.075030000E1,1.676478500E1,4.500941243E2,1.075615025E1,1.744900055E2,1.899999976E0,5.599999905E0
1.383235334E3,4.075020333E1,1.676479667E1,4.492943737E2,1.062541103E1,1.766999969E2,2.000000000E0,5.699999809E0
1.384235334E3,4.075010333E1,1.676479167E1,4.496945771E2,1.072835541E1,1.779700012E2,2.000000000E0,5.599999905E0
1.385235334E3,4.075000500E1,1.676479000E1,4.497947875E2,1.068820667E1,1.771699982E2,2.000000000E0,5.500000000E0
1.386235334E3,4.074991000E1,1.676478833E1,4.496949905E2,1.042106628E1,1.777899933E2,2.000000000E0,5.500000000E0
1.387235334E3,4.074981833E1,1.676479500E1,4.503952130E2,1.043702221E1,1.767700043E2,2.000000000E0,5.500000000E0
1.388235334E3,4.074972333E1,1.676480000E1,4.509954374E2,9.922300339E0,1.799199982E2,2.000000000E0,5.500000000E0
1.389235334E3,4.074962667E1,1.676480833E1,4.514956761E2,9.945463181E0,1.803899994E2,1.899999976E0,5.400000095E0
1.390235334E3,4.074953500E1,1.676482167E1,4.508959198E2,9.811635017E0,1.825899963E2,2.000000000E0,5.400000095E0
1.391235334E3,4.074944167E1,1.676481167E1,4.500960926E2,9.793105125E0,1.892500000E2,2.000000000E0,5.400000095E0
1.392235334E3,4.074935000E1,1.676479333E1,4.499962351E2,9.795678139E0,1.956999969E2,2.000000000E0,5.500000000E0
1.393235334E3,4.074926667E1,1.676475667E1,4.493963006E2,9.813694000E0,2.010000000E2,1.899999976E0,5.300000191E0
1.394235334E3,4.074918333E1,1.676470000E1,4.483963023E2,1.003039169E1,2.068399963E2,2.000000000E0,5.400000095E0
1.395235334E3,4.074909833E1,1.676463833E1,4.479962916E2,1.006384850E1,2.113800049E2,1.899999976E0,5.599999905E0
1.396235334E3,4.074902167E1,1.676456667E1,4.478962306E2,1.024194241E1,2.137100067E2,2.000000000E0,5.400000095E0
1.397235334E3,4.074894667E1,1.676448833E1,4.472961447E2,1.041952229E1,2.151199951E2,2.000000000E0,5.500000000E0
1.398235334E3,4.074886833E1,1.676441833E1,4.475960928E2,1.041591930E1,2.150000000E2,1.899999976E0,5.500000000E0
1.399235334E3,4.074879167E1,1.676435167E1,4.475960478E2,1.032995987E1,2.126499939E2,2.000000000E0,5.599999905E0
1.400235334E3,4.074871167E1,1.676427667E1,4.472959835E2,1.052503967E1,2.119199982E2,1.899999976E0,5.400000095E0
1.401235334E3,4.074863000E1,1.676422000E1,4.470959815E2,1.068872166E1,2.097299957E2,1.899999976E0,5.099999905E0
1.402235334E3,4.074854667E1,1.676415833E1,4.464959672E2,1.068820667E1,2.082599945E2,1.899999976E0,5.099999905E0
1.403235334E3,4.074845500E1,1.676410333E1,4.460959925E2,1.087350655E1,2.062899933E2,1.899999976E0,5.199999809E0
1.404235334E3,4.074836500E1,1.676405500E1,4.454960355E2,1.111285305E1,2.048800049E2,1.899999976E0,5.300000191E0
1.405235334E3,4.074827000E1,1.676400167E1,4.445960734E2,1.131256485E1,2.036199951E2,2.000000000E0,5.199999809E0
1.406235334E3,4.074817667E1,1.676395333E1,4.435961237E2,1.128116703E1,2.039900055E2,1.899999976E0,5.099999905E0
1.407235334E3,4.074808833E1,1.676390167E1,4.435961524E2,1.115248680E1,2.036000061E2,1.899999976E0,5.199999809E0
1.408235334E3,4.074799667E1,1.676385000E1,4.435961883E2,1.114785385E1,2.043200073E2,1.899999976E0,5.099999905E0
1.409235334E3,4.074790833E1,1.676379333E1,4.431962010E2,1.104954147E1,2.043600006E2,1.799999952E0,5.000000000E0
1.410235334E3,4.074782000E1,1.676373667E1,4.425962137E2,1.066658878E1,2.042799988E2,1.799999952E0,5.000000000E0
1.411235334E3,4.074773333E1,1.676369333E1,4.422962653E2,1.051886368E1,2.048800049E2,1.899999976E0,5.000000000E0
1.412235334E3,4.074764833E1,1.676364000E1,4.418962814E2,1.027231121E1,2.025000000E2,1.799999952E0,4.900000095E0
1.413235334E3,4.074756000E1,1.676360167E1,4.418963527E2,9.931565285E0,1.962200012E2,1.899999976E0,4.900000095E0
1.414235334E3,4.074746667E1,1.676358333E1,4.413964989E2,9.613467216E0,1.852700043E2,1.899999976E0,5.000000000E0
1.415235334E3,4.074738000E1,1.676357333E1,4.418966571E2,9.390592575E0,1.755500031E2,1.899999976E0,5.099999905E0
1.416235334E3,4.074730167E1,1.676358333E1,4.419968610E2,9.394709587E0,1.689400024E2,2.000000000E0,5.199999809E0
1.417235334E3,4.074722000E1,1.676361500E1,4.416971414E2,9.392651558E0,1.635200043E2,1.899999976E0,5.199999809E0
1.418235334E3,4.074713500E1,1.676365000E1,4.410974398E2,9.368973732E0,1.626900024E2,2.000000000E0,5.199999809E0
1.419235334E3,4.074706000E1,1.676368667E1,4.400977216E2,9.273235321E0,1.621300049E2,1.899999976E0,5.300000191E0
1.420235334E3,4.074698500E1,1.676372333E1,4.395980034E2,9.306692123E0,1.601600037E2,1.899999976E0,5.300000191E0
1.421235334E3,4.074690833E1,1.676376500E1,4.394983048E2,9.193453789E0,1.538800049E2,1.899999976E0,5.199999809E0
1.422235334E3,4.074683333E1,1.676382333E1,4.393986559E2,9.302575111E0,1.470899963E2,1.799999952E0,5.199999809E0
1.423235334E3,4.074676833E1,1.676389000E1,4.392990116E2,9.333972931E0,1.416999969E2,1.799999952E0,5.199999809E0
1.424235334E3,4.074670167E1,1.676395667E1,4.389993709E2,9.563024521E0,1.406900024E2,1.799999952E0,5.199999809E0
1.425235334E3,4.074663833E1,1.676402833E1,4.391997390E2,9.549641609E0,1.431600037E2,1.799999952E0,5.099999905E0
1.426235334E3,4.074656667E1,1.676410167E1,4.381001306E2,9.681409836E0,1.487899933E2,1.899999976E0,5.099999905E0
1.427235334E3,4.074648833E1,1.676415833E1,4.373004836E2,9.666997910E0,1.540200043E2,1.799999952E0,5.099999905E0
1.428235334E3,4.074640500E1,1.676419667E1,4.362007890E2,9.825017929E0,1.612400055E2,1.799999952E0,5.000000000E0
1.429235334E3,4.074632000E1,1.676422333E1,4.352010607E2,1.006848145E1,1.679600067E2,1.799999952E0,4.800000191E0
1.430235334E3,4.074623000E1,1.676423333E1,4.344012901E2,1.007620239E1,1.711199951E2,1.799999952E0,4.800000191E0
1.431235334E3,4.074614000E1,1.676424833E1,4.335015355E2,1.008649635E1,1.720899963E2,1.799999952E0,4.800000191E0
1.432235334E3,4.074605667E1,1.676426500E1,4.331017716E2,9.898108482E0,1.748200073E2,1.899999976E0,4.900000095E0
1.433235334E3,4.074598000E1,1.676427833E1,4.324019825E2,9.245955467E0,1.782400055E2,1.799999952E0,4.800000191E0
1.434235334E3,4.074590333E1,1.676426833E1,4.309021187E2,8.707555771E0,1.821799927E2,1.899999976E0,4.900000095E0
1.435235334E3,4.074583167E1,1.676426167E1,4.301022547E2,8.049740791E0,1.829299927E2,1.799999952E0,4.800000191E0
1.436235334E3,4.074576000E1,1.676425000E1,4.292023746E2,7.116549492E0,1.838699951E2,1.799999952E0,4.699999809E0
1.437235334E3,4.074569833E1,1.676424333E1,4.281024886E2,6.017617702E0,1.806399994E2,1.799999952E0,4.699999809E0
1.438235334E3,4.074565000E1,1.676425333E1,4.271026266E2,4.561983109E0,1.717100067E2,1.700000048E0,4.699999809E0
1.439235334E3,4.074561167E1,1.676426333E1,4.266027427E2,3.953581333E0,1.675299988E2,1.700000048E0,4.699999809E0
1.440235334E3,4.074557667E1,1.676426667E1,4.258028301E2,2.926710606E0,1.752500000E2,1.700000048E0,4.699999809E0
1.441235334E3,4.074555333E1,1.676426500E1,4.257028760E2,1.865868092E0,1.774100037E2,1.799999952E0,4.599999905E0
1.442235334E3,4.074554500E1,1.676426500E1,4.253028943E2,0.000000000E0,1.774100037E2,1.700000048E0,4.599999905E0
1.443235334E3,4.074554667E1,1.676426667E1,4.254028960E2,0.000000000E0,1.774100037E2,1.600000024E0,4.500000000E0
1.444235334E3,4.074554500E1,1.676426500E1,4.257028943E2,0.000000000E0,1.774100037E2,1.600000024E0,4.400000095E0
1.445235334E3,4.074554500E1,1.676426500E1,4.257028943E2,0.000000000E0,1.774100037E2,1.600000024E0,4.400000095E0
1.445774891E3,4.064900740E1,1.703161370E1,NaN,NaN,NaN,3.000000000E3,0.000000000E0
1.446353752E3,4.074553500E1,1.676426000E1,4.260029003E2,7.597299814E-1,1.941600037E2,2.200000048E0,1.410000038E1
1.446853752E3,4.074553500E1,1.676426167E1,4.261029056E2,5.250166655E-1,1.914400024E2,2.299999952E0,1.189999962E1
