"Time (s)","Latitude (°)","Longitude (°)","Height (m)","Velocity (m/s)","Direction (°)","Horizontal Accuracy (m)","Vertical Accuracy (m)"
1.288111219E3,4.079496167E1,1.676265000E1,4.757892631E2,3.572686911E0,1.952500000E2,2.099999905E0,7.099999905E0
1.289111219E3,4.079492500E1,1.676264667E1,4.767893328E2,4.155867100E0,1.829199982E2,2.000000000E0,7.099999905E0
1.290111219E3,4.079488167E1,1.676264333E1,4.777894172E2,4.419919491E0,1.865700073E2,1.899999976E0,6.599999905E0
1.291111219E3,4.079484000E1,1.676262667E1,4.785894549E2,4.415287018E0,1.918099976E2,2.000000000E0,6.699999809E0
1.292111219E3,4.079479667E1,1.676261500E1,4.791895125E2,4.379771233E0,1.917500000E2,2.000000000E0,6.800000191E0
1.293111219E3,4.079475667E1,1.676260667E1,4.794895734E2,3.771369696E0,1.893899994E2,2.000000000E0,6.699999809E0
1.294111219E3,4.079473167E1,1.676261167E1,4.773896444E2,2.553022146E0,1.841999969E2,1.899999976E0,6.699999809E0
1.295111219E3,4.079471833E1,1.676261667E1,4.765896898E2,1.286290884E0,1.841999969E2,1.899999976E0,6.699999809E0
1.296111219E3,4.079471000E1,1.676261667E1,4.764897081E2,0.000000000E0,1.841999969E2,1.899999976E0,6.500000000E0
1.297111219E3,4.079470333E1,1.676261500E1,4.763897173E2,0.000000000E0,1.841999969E2,1.899999976E0,6.699999809E0
1.298111219E3,4.079469667E1,1.676261667E1,4.761897373E2,0.000000000E0,1.841999969E2,2.000000000E0,7.099999905E0
1.299111219E3,4.079469667E1,1.676261667E1,4.761897373E2,0.000000000E0,1.841999969E2,2.000000000E0,7.500000000E0
1.300111219E3,4.079469667E1,1.676261667E1,4.761897373E2,0.000000000E0,1.841999969E2,2.000000000E0,7.699999809E0
1.301111219E3,4.079469667E1,1.676261667E1,4.761897373E2,0.000000000E0,1.841999969E2,2.000000000E0,6.800000191E0
1.302111219E3,4.079469667E1,1.676261667E1,4.761897373E2,0.000000000E0,1.841999969E2,2.000000000E0,6.900000095E0
1.303111219E3,4.079469667E1,1.676261667E1,4.761897373E2,0.000000000E0,1.841999969E2,2.000000000E0,6.699999809E0
1.304111219E3,4.079469667E1,1.676261667E1,4.761897373E2,0.000000000E0,1.841999969E2,2.000000000E0,4.699999809E0
1.305111219E3,4.079469667E1,1.676261667E1,4.761897373E2,0.000000000E0,1.841999969E2,1.799999952E0,4.500000000E0
1.306111219E3,4.079469667E1,1.676261667E1,4.761897373E2,0.000000000E0,1.841999969E2,1.700000048E0,4.199999809E0
1.307111219E3,4.079469667E1,1.676261667E1,4.761897373E2,0.000000000E0,1.841999969E2,1.700000048E0,4.099999905E0
1.308111219E3,4.079469667E1,1.676261667E1,4.761897373E2,0.000000000E0,1.841999969E2,1.700000048E0,4.099999905E0
